"","IDs","tstat","pval","adjp"
"130","202965_s_at","1.46685126074701","0.151883561277075",0.198844026336241
"1037","227084_at","-1.49938771041996","0.153128057745554",0.20029636502993
"1129","228708_at","1.49855832123615","0.154560158288924",0.201991317975472
"138","203184_at","-1.46641500478793","0.15494039146101",0.202131743085578
"867","221207_s_at","-1.46782802752752","0.154903415956592",0.202131743085578
"1358","236778_at","-1.47878922593135","0.156452626035205",0.20392505873718
"1349","236429_at","-1.48779878755922","0.156609017927149",0.203949529497394
"150","203619_s_at","1.4517035811486","0.157486831977407",0.204912629491235
"1342","236203_at","-1.49961339248784","0.157627580895261",0.204915855163839
"1184","229797_at","1.43907588064658","0.159623467241377",0.207328640185557
"1206","230425_at","-1.4408562126936","0.16021984146187",0.207921020180816
"1105","228233_at","1.4359529290163","0.160539225979259",0.208153222135837
"50","1556194_a_at","1.42997043614823","0.16288073047455",0.211004582660213
"1183","229779_at","-1.44567799065897","0.165286091856453",0.21393361408844
"1231","231166_at","-1.41355012795764","0.167128963489968",0.216130125560325
"191","204268_at","-1.42142007640127","0.16731345068204",0.216180064438346
"705","214777_at","-1.41985691830208","0.167881620204652",0.216698213000967
"1057","227462_at","1.42011666361274","0.16800691412828",0.216698213000967
"654","213714_at","1.41832118463258","0.1723932614391",0.222162446480649
"1273","232618_at","1.4052142507048","0.172615342099665",0.222255375318596
"721","215103_at","1.40701923153269","0.173833153225486",0.223629108576537
"1348","236341_at","-1.39740908013705","0.174846282345736",0.224737372451328
"1188","229839_at","1.40432711246229","0.176294910203321",0.226402995599066
"628","213094_at","1.42141798571862","0.176723425895215",0.226756811408406
"808","219759_at","1.37537851722018","0.182204418591789",0.233587325564906
"574","210675_s_at","-1.38488938975777","0.182556121822431",0.233835931323114
"47","1555963_x_at","1.36729488997791","0.18338876999671",0.234699617560556
"417","206515_at","-1.37407120198573","0.183689769138545",0.234881999882074
"281","205199_at","1.37110093500676","0.185812141805437",0.237391029444532
"918","223509_at","1.3580643798944","0.186912755544389",0.238591476069582
"748","216510_x_at","-1.34625343748438","0.189568906471183",0.241773768838462
"688","214240_at","-1.34783012654684","0.190978806400112",0.243362503082516
"390","206172_at","1.32435654939996","0.194998656525199",0.248271485369712
"487","209016_s_at","-1.36632122633919","0.196234347372941",0.249630302838368
"404","206291_at","1.31401888508372","0.197915665871467",0.251553187668537
"1029","226926_at","1.33524547956055","0.198251541099246",0.251764167874107
"237","204733_at","-1.31763117040927","0.2033356636455",0.25799953212554
"1339","236045_x_at","-1.31864005555342","0.203647686515836",0.258174398132138
"32","1554781_at","1.29766634749866","0.204727323819727",0.259321276838321
"377","206033_s_at","1.2939163218514","0.205273106966805",0.259790558945179
"1331","235798_at","-1.29203236671452","0.206177822291144",0.260712911805013
"1196","230127_at","-1.29762288002269","0.208939507955722",0.263979838695976
"585","211122_s_at","-1.29250645231075","0.209974633748188",0.26506167565146
"761","217320_at","1.29598645487481","0.210193859640238",0.265112595733475
"1340","236121_at","-1.28985159761848","0.211605492443311",0.266666105272948
"363","205927_s_at","1.30073012670171","0.211971986458467",0.266901005889081
"346","205795_at","-1.28447350067759","0.212900654014779",0.267842758276657
"512","209613_s_at","-1.29855466120921","0.213290507416406",0.268105625098485
"266","205009_at","1.29045877674641","0.214481984603003",0.269146741051355
"1043","227194_at","1.27364207883314","0.214311885460988",0.269146741051355
"809","219764_at","-1.27002884020946","0.214960684410456",0.269519233753211
"790","219140_s_at","-1.2660560704074","0.21694943877522",0.271782813410715
"750","216576_x_at","-1.26415206989436","0.217405042268939",0.27212354108325
"901","222771_s_at","1.24874045062067","0.221605853555785",0.27714757381407
"382","206104_at","1.24964044475613","0.2226696972611",0.278243247336383
"602","212094_at","-1.26327268211341","0.22512110357488",0.28083289183331
"1181","229725_at","1.2439123559621","0.224962440426021",0.28083289183331
"42","1555772_a_at","1.24244903105938","0.227398169792676",0.283434892878676
"438","206858_s_at","-1.23200498078108","0.229227382845184",0.285474774266019
"192","204273_at","-1.23679280143051","0.229444050112617",0.285504687041896
"629","213110_s_at","1.22444978463468","0.231388585535113",0.28768278839181
"1211","230563_at","-1.22043520192421","0.234241753183345",0.290985983418036
"1004","226439_s_at","-1.21817630492476","0.23461456422431",0.291205011876405
"658","213796_at","-1.23783610898508","0.236622616035673",0.293451645995705
"158","203820_s_at","-1.21834717328372","0.238003216107367",0.294917028654781
"1150","229152_at","-1.21995800768492","0.240260743611647",0.297465682566801
"448","207052_at","1.17262808501015","0.249519799926964",0.308671405251887
"312","205488_at","-1.17322079015501","0.254028886899735",0.313987331430698
"745","216255_s_at","1.16131381153243","0.25539023347197",0.315406938337883
"269","205054_at","1.15447938460856","0.256596073567489",0.316552863656746
"578","210861_s_at","1.15462012173521","0.25693743751641",0.316552863656746
"1124","228582_x_at","-1.16556365433135","0.256958903494646",0.316552863656746
"557","210258_at","1.15195162452944","0.257860060537413",0.317399177505354
"590","211478_s_at","1.14252451429662","0.264735232533454",0.325591381422887
"1151","229215_at","1.13822677930912","0.270485542933356",0.332387706987756
"362","205916_at","1.11990010912932","0.270871719596465",0.332586485867408
"879","221795_at","1.11776078814008","0.27259741357344",0.334428283870727
"330","205625_s_at","-1.14232251529011","0.274198986352217",0.335837105598335
"1055","227450_at","1.12349560165578","0.274067898941267",0.335837105598335
"972","225619_at","1.10590543308928","0.276800290990821",0.338743213252186
"534","209942_x_at","1.10178488419361","0.278547102731428",0.340318883963707
"831","220004_at","1.10311403010767","0.278448257965899",0.340318883963707
"644","213438_at","-1.1146360552204","0.282941780752549",0.345403392977988
"380","206084_at","-1.09747120759921","0.288692240418039",0.351843668009485
"424","206624_at","-1.08823202061932","0.288534312185853",0.351843668009485
"376","206032_at","1.07741516746516","0.289895816099322",0.353020213195723
"1276","232676_x_at","1.07869869218898","0.290145460689596",0.35303413197207
"498","209309_at","1.08203942530701","0.292459992031445",0.355558415250699
"264","205001_s_at","-1.07625826184801","0.295778455239",0.35877147180228
"1173","229613_at","1.06818047240263","0.295752264507868",0.35877147180228
"1291","233604_at","1.08178809170741","0.295829108328196",0.35877147180228
"1176","229638_at","1.06250205864315","0.297219841232406",0.360163372613594
"1373","238017_at","1.07952545469197","0.29759636874046",0.360325015092616
"1120","228492_at","-1.06510993496168","0.298961281606303",0.361682138237176
"6","1552735_at","-1.06374501814465","0.3003143090032",0.363022680214309
"30","1554726_at","1.05324194280871","0.301112713196899",0.363691149924861
"1050","227318_at","1.05029821444463","0.302237002081168",0.364751821729879
"699","214657_s_at","-1.06148912374058","0.302928587518097",0.365288988366005
"334","205680_at","1.03929791119071","0.307426887231107",0.370411908029675
"1241","231786_at","1.04143411929282","0.308020007691611",0.370825062062524
"1229","231120_x_at","1.03890922213197","0.310616134222993",0.373647005615646
"1204","230360_at","1.01301724626785","0.318422323111377",0.382726587875962
"1125","228592_at","-1.01772516571873","0.320924841853289",0.38542189272818
"329","205595_at","-1.01566736545877","0.321331563724691",0.385597876469629
"331","205626_s_at","-1.02741374548373","0.322274985017773",0.386417093686359
"936","223779_at","-1.02075112645555","0.322856488422133",0.386801387099112
"222","204602_at","-1.01406487869627","0.324017218593565",0.387878447460148
"1187","229831_at","0.989693461568463","0.332820178332759",0.39809483800577
"225","204621_s_at","-0.990413728013394","0.335606855074297",0.400740404417752
"292","205278_at","0.983910493779455","0.335664332185816",0.400740404417752
"524","209811_at","0.988054530498704","0.335843172933096",0.400740404417752
"157","203819_s_at","-0.985224318714395","0.337181690627544",0.402013890193098
"58","1558048_x_at","-0.987059521798848","0.337919254078855",0.402569400759536
"744","216248_s_at","-0.97603643681995","0.343102486651005",0.408415972061678
"511","209612_s_at","-0.978088646862728","0.34380703282872",0.408827725276996
"1195","230030_at","-0.96397369463853","0.344000117017823",0.408827725276996
"1413","240502_at","-0.961714484095664","0.346606176233961",0.411594834277829
"715","215028_at","0.949187169253946","0.349624627440887",0.414846835762526
"45","1555890_at","0.956024648187726","0.350325355545063",0.415345741534227
"172","203999_at","0.943457230988235","0.35232130730855",0.417378239353534
"255","204932_at","0.935708747677222","0.35803354930189",0.423468252246928
"553","210163_at","-0.942860724039169","0.357948901560873",0.423468252246928
"1054","227449_at","0.931743597208829","0.35934898920741",0.424685169063303
"445","207014_at","0.934257717860119","0.360100659610846",0.425234404416951
"708","214868_at","-0.938973350653917","0.360761838516522",0.425337346604205
"1023","226809_at","0.931820684842522","0.360699542908322",0.425337346604205
"638","213325_at","0.917602541303133","0.366251768789695",0.431466710132216
"440","206884_s_at","-0.926465252547841","0.368413148052957",0.433301646829459
"777","218625_at","0.912534922125543","0.368106836362631",0.433301646829459
"1370","237727_at","0.912168834093365","0.368686488968926",0.433301646829459
"625","212999_x_at","-0.912652349634374","0.373407172513495",0.438501925249603
"814","219795_at","0.916499947017108","0.375922596874139",0.441106325073218
"1441","242271_at","-0.916344303731086","0.376779349046071",0.441761863359397
"352","205828_at","-0.899666770101697","0.377766745251654",0.442333143061842
"549","210143_at","-0.911686316349068","0.377863535166189",0.442333143061842
"106","202203_s_at","0.903994564145111","0.379193451582541",0.443539617399626
"324","205549_at","-0.896213933771282","0.385253789785",0.450272962508967
"931","223710_at","0.88102275145179","0.386629973546391",0.451525311895785
"800","219529_at","-0.880797308995868","0.387809700747195",0.452546438194758
"724","215175_at","-0.886332431787294","0.388914390628924",0.453478463345449
"880","221796_at","0.862887151859175","0.395401284823662",0.460679798827568
"843","220177_s_at","0.872525957169744","0.396637556006022",0.461757154753279
"1360","236892_s_at","0.859797322985117","0.397895439456492",0.462857960184082
"785","218990_s_at","-0.870024580269018","0.39995382234026",0.464887501731973
"597","211645_x_at","-0.84603737985337","0.405592547101436",0.471072221633486
"249","204885_s_at","-0.846378052035907","0.407263654629407",0.472642706468897
"703","214768_x_at","-0.841898806471387","0.407704574547073",0.472784177995902
"1369","237625_s_at","-0.844059770638746","0.409080915812334",0.474009317618357
"1302","235075_at","-0.840604531814118","0.410654587730601",0.475461014856836
"7","1552767_a_at","-0.827360355565521","0.416083086238815",0.481370127873477
"256","204933_s_at","0.827716907731131","0.41675577382036",0.481772275196391
"74","1565358_at","-0.816770206266136","0.422683263730279",0.488243645244173
"646","213472_at","-0.810847572971974","0.427352366668201",0.493252497976849
"759","217179_x_at","-0.7959485905002","0.434211049469224",0.500778813473455
"820","219909_at","0.793100062076264","0.434826981417387",0.501099211866693
"712","214973_x_at","-0.791385276945454","0.435925618147225",0.501905329165965
"963","225207_at","-0.790784250121541","0.436203821839246",0.501905329165965
"803","219614_s_at","-0.790808519251019","0.437563842147114",0.502916307703346
"1473","244567_at","0.787004851268616","0.437761158527204",0.502916307703346
"426","206641_at","0.786806900605446","0.438413419959114",0.503275513849269
"373","206023_at","0.779813344676818","0.443165086888727",0.508336423195893
"483","208383_s_at","0.779595063128648","0.444803419474107",0.509821088677979
"938","223883_s_at","-0.774011414815214","0.449161687141637",0.514418562862369
"1417","241036_at","-0.770692494446393","0.450203291347087",0.515213341912265
"749","216541_x_at","-0.759113080212074","0.457867357386363",0.523176116921041
"1090","227875_at","0.754227681010907","0.457690076694663",0.523176116921041
"1423","241703_at","0.748480622496068","0.460005466427975",0.525214253656594
"1230","231152_at","0.729130533003016","0.472996962251474",0.539631638226855
"810","219772_s_at","-0.723925639755077","0.47912565022522",0.546203241256751
"780","218872_at","0.718949746936659","0.479672163368533",0.546405953967845
"1246","231925_at","0.705679287799997","0.48673966589684",0.554030863947094
"84","1570482_at","-0.702900839738635","0.489270434703351",0.556484101481478
"1295","233819_s_at","0.691610992780039","0.494329678566521",0.561376692441061
"1419","241365_at","0.692459942464096","0.494023591215687",0.561376692441061
"1236","231341_at","-0.687871084211145","0.498991731528612",0.5662371716121
"926","223642_at","0.685876754481992","0.499978514854631",0.566922845458732
"55","1557236_at","-0.685026229832548","0.502804768716182",0.569691641618793
"682","214135_at","0.681130765447315","0.503468444038659",0.570007818231698
"1461","243278_at","-0.678745925266587","0.504800202657043",0.571079313234914
"263","205000_at","-0.678146195570804","0.506134132724309",0.572151628297045
"308","205440_s_at","0.671274761164669","0.508352876364266",0.574221770405367
"235","204720_s_at","0.664903395324755","0.510923848982887",0.575809235127482
"852","220446_s_at","0.666109737989264","0.510919017834693",0.575809235127482
"1469","244246_at","0.666793725756017","0.510149402624632",0.575809235127482
"692","214385_s_at","0.664236857649771","0.513691134202482",0.578488040188509
"841","220133_at","-0.661438729539156","0.516201966128555",0.5808719441729
"1223","230831_at","-0.655886182576535","0.516591917962134",0.5808719441729
"1192","229975_at","-0.655968679476217","0.517662623844124",0.581634578117507
"1274","232628_at","0.653662113960418","0.519496469991183",0.583252854944646
"49","1556054_at","0.647753916331556","0.523131797358914",0.586889722699402
"48","1556006_s_at","-0.641357602484179","0.527971638813416",0.591871383299155
"1297","234640_x_at","0.635937914545095","0.529898105946603",0.59358200530073
"286","205229_s_at","0.636871360565517","0.530371460069854",0.59366352252532
"1005","226492_at","-0.63354230569134","0.531181935587859",0.594121983804685
"933","223748_at","-0.632665374857736","0.536002563500008",0.598643375322313
"1480","39248_at","0.633471330997716","0.53603222608145",0.598643375322313
"1474","244631_at","-0.627909422983182","0.537045685207001",0.599323573401186
"792","219250_s_at","0.621260504087893","0.540865588019995",0.603132280997466
"279","205184_at","-0.607611281914724","0.550118479472551",0.612800917984232
"1123","228562_at","-0.603601458362306","0.550363037676797",0.612800917984232
"903","222853_at","0.606837637227049","0.55123950522407",0.613316026082636
"592","211538_s_at","-0.593301134493582","0.557193445361218",0.619475383364835
"545","210118_s_at","0.593872052031824","0.560393126055844",0.622565676772684
"1366","237216_at","-0.583413496533448","0.565084113369337",0.627306858436972
"1198","230135_at","0.583129675316995","0.565928467632463",0.627773943885711
"23","1554242_a_at","0.579435751078255","0.567631031693337",0.629191614786481
"550","210145_at","-0.575649210644299","0.570308927320546",0.631687466583744
"446","207016_s_at","-0.569529391536375","0.575806902779517",0.636533162209205
"1189","229927_at","0.566688562545292","0.576401824348686",0.636533162209205
"1268","232541_at","-0.570112230473754","0.575477454829773",0.636533162209205
"1279","232752_at","-0.568176085825431","0.575985408366881",0.636533162209205
"1158","229309_at","0.565544002693447","0.577695553704356",0.637486828436229
"272","205110_s_at","-0.550760093361235","0.586287096058782",0.646486217529103
"528","209869_at","-0.549223845512229","0.587126298711897",0.646930241405971
"939","223949_at","0.549277629595376","0.590459343040853",0.650119425250033
"533","209937_at","0.538084072675767","0.594499247516572",0.65408157744585
"836","220065_at","-0.536170682180032","0.596973523771741",0.656316589191187
"298","205342_s_at","0.527845816889063","0.603564749058732",0.663071132768748
"61","1558930_at","0.520871616856622","0.606733255767446",0.665222495362279
"714","215014_at","-0.522452003444617","0.606616396152521",0.665222495362279
"752","216627_s_at","0.523316492802968","0.606869644891904",0.665222495362279
"742","216039_at","0.52071110681792","0.608769468053001",0.66681178984076
"353","205844_at","-0.516766702544389","0.61194079919209",0.66979044638307
"732","215483_at","-0.513316155113029","0.612469453449437",0.669874339492299
"203","204410_at","0.507641370558005","0.616418111449328",0.673695900566301
"900","222731_at","0.502694973008091","0.619598815653597",0.676673135444827
"902","222774_s_at","0.500446731466949","0.620900631253479",0.677595534254533
"768","217678_at","0.501999436085952","0.623351673859222",0.679769816526392
"1108","228293_at","-0.492610889301457","0.626408933727274",0.682601499841044
"856","220655_at","0.49364663869303","0.627321166385473",0.683093290656334
"589","211470_s_at","0.488455440392938","0.630497137643865",0.686047546246849
"1355","236694_at","0.481612512835377","0.634753560550096",0.690172249989173
"928","223646_s_at","0.48028395548688","0.635999748176852",0.691020254250802
"1258","232252_at","0.477661886084358","0.636596068353584",0.691161445641034
"865","221132_at","0.475971135683924","0.639787091839876",0.694117474455854
"41","1555765_a_at","-0.469678221997217","0.642987695305201",0.695553112731611
"80","1569110_x_at","0.471134625610918","0.642299549141197",0.695553112731611
"332","205654_at","0.471526803718633","0.642647472790935",0.695553112731611
"394","206204_at","-0.470184431891729","0.642807384018905",0.695553112731611
"299","205343_at","0.46607480509602","0.645858632035277",0.698149155854326
"1472","244482_at","-0.457835998031566","0.652775958430414",0.70511222331915
"59","1558217_at","0.453356458408718","0.654658312310318",0.706630458007204
"1393","238900_at","-0.454561677515069","0.656216354838701",0.707796679673184
"67","1559826_a_at","-0.449517906830882","0.657810738200946",0.70900037382822
"156","203815_at","0.441697833150366","0.663290324759974",0.714386817801077
"651","213674_x_at","0.437229860706425","0.665299914550555",0.716030844853974
"44","1555867_at","-0.434822203580997","0.667693733860856",0.71769120276872
"876","221728_x_at","0.434696623057128","0.667811179904227",0.71769120276872
"449","207057_at","-0.422108718007082","0.67600425116311",0.725969782770818
"691","214382_at","0.422977306383436","0.676921591221553",0.726428528740291
"434","206785_s_at","-0.420408840918614","0.679039706456949",0.728174272770766
"1308","235201_at","-0.41582154987301","0.68179372259404",0.730598913148494
"1028","226913_s_at","0.412919501518722","0.683639510627981",0.732047510657997
"429","206700_s_at","-0.410363819903832","0.685590465701476",0.733606548858908
"1202","230318_at","0.410734578465456","0.687173898979367",0.734770359514734
"754","216829_at","-0.407463177744179","0.687971400295426",0.734878066283015
"1457","242967_at","-0.408319793004475","0.688266367072082",0.734878066283015
"571","210643_at","-0.40342196990385","0.689289582422223",0.735440720770147
"781","218888_s_at","0.393389300213686","0.697336320709175",0.742422720755027
"866","221133_s_at","0.395827022843991","0.696661512277629",0.742422720755027
"1318","235515_at","0.393893632282197","0.696915641142359",0.742422720755027
"16","1553808_a_at","-0.393806813759055","0.698967073478655",0.743455302940789
"202","204409_s_at","0.390778968018925","0.699739933061577",0.743455302940789
"1289","233463_at","0.391104700797239","0.699811165723617",0.743455302940789
"1191","229963_at","0.386983872066292","0.701567596531311",0.744787376833383
"278","205174_s_at","0.382247460384069","0.705082365120777",0.746913556189415
"807","219747_at","0.382697547644971","0.704948726920041",0.746913556189415
"1262","232321_at","0.38303582936854","0.705053474030104",0.746913556189415
"1194","230003_at","-0.369240710766736","0.71480996992166",0.756677411017071
"954","224589_at","0.367110014027418","0.71701056101462",0.758465133064716
"1157","229288_at","-0.364190830943382","0.71814638313883",0.759124778753029
"788","219109_at","0.357202984292681","0.723260930588329",0.763986243144621
"1371","237737_at","0.35785520361883","0.724075739059885",0.764302169007656
"891","222257_s_at","0.354446624236756","0.726999894261953",0.766842593093391
"681","214131_at","0.347908174024252","0.731471036385996",0.77101001132578
"1143","228988_at","0.339462162496266","0.736554977658861",0.77581697007138
"1073","227671_at","0.339985798169324","0.737263076522229",0.776011277987176
"740","215894_at","0.337827459541148","0.738140178511673",0.77638306923655
"753","216733_s_at","-0.334530068020506","0.740626836917132",0.778446079653326
"687","214218_s_at","0.315549918934809","0.755195556964811",0.793196183856733
"295","205319_at","-0.31579418653129","0.75764824145954",0.795208706687704
"950","224367_at","0.310900047167021","0.758250568478259",0.795277666302038
"1203","230319_at","0.30895640417999","0.759734587023109",0.796270620911066
"859","220736_at","0.304345714498999","0.76340428727327",0.799551345398577
"955","224590_at","0.30142673979664","0.765867517288557",0.80156473207743
"934","223761_at","0.296889194924181","0.768644889072115",0.803903828937808
"293","205295_at","0.296560713345936","0.769279780763685",0.804000447878548
"1379","238429_at","-0.291295681353847","0.772871257812981",0.80718478088713
"1402","239579_at","-0.291097795912445","0.773456159376373",0.807226780419567
"25","1554411_at","-0.28776198696486","0.776353206888119",0.809680121469523
"164","203889_at","0.271514499939781","0.78772616932744",0.820963560438302
"871","221345_at","-0.266783945825907","0.793529950613737",0.82643105186898
"927","223645_s_at","0.261323659474935","0.79613084338866",0.828557520998591
"1364","237086_at","-0.24842173508914","0.806609837641733",0.838874231147402
"565","210397_at","0.243470429947355","0.810214970706532",0.842032669415905
"827","219962_at","0.241026490510761","0.812176609237756",0.842889170091285
"1434","241925_x_at","-0.23976512416673","0.812162530547159",0.842889170091285
"395","206207_at","-0.231352311047645","0.819952723684335",0.85036384639621
"504","209480_at","0.229031599391992","0.82160998437157",0.851486711075991
"85","200952_s_at","0.224061958238851","0.824485300115592",0.853869472237112
"18","1553970_s_at","-0.223259186655599","0.825625624422033",0.854453334771964
"409","206354_at","-0.221186768915288","0.827141804846584",0.855425090567088
"1162","229400_at","-0.217720670659545","0.82901491534778",0.856764368581179
"1271","232578_at","0.214667215542178","0.832198852485762",0.859455539640348
"181","204105_s_at","-0.213882835707324","0.832897176417867",0.859577726637381
"268","205048_s_at","-0.210806619545028","0.835006486467631",0.861154915062651
"464","207412_x_at","0.20169076088731","0.842284103473472",0.868056356987264
"399","206224_at","-0.196519525482905","0.84582775005061",0.871102658495486
"290","205267_at","0.19549386689971","0.84705608485014",0.871761887324936
"1221","230760_at","0.191276780281939","0.850115329744427",0.874303205191701
"525","209821_at","0.19020312671416","0.851124208666267",0.874354381691464
"696","214476_at","-0.190337087040927","0.851345055857478",0.874354381691464
"676","214023_x_at","0.171791909522847","0.864679579988394",0.887434305777562
"953","224588_at","0.170255026097891","0.866441553730633",0.888627254414393
"758","217143_s_at","0.164791999548758","0.870345991104928",0.891486520748986
"998","226269_at","0.163919111945105","0.871034063457849",0.891486520748986
"1251","232068_s_at","-0.164200334177554","0.870979800408784",0.891486520748986
"921","223565_at","-0.15193466116475","0.880535865380167",0.900589477221123
"875","221690_s_at","0.147680918837677","0.883640963504748",0.903142005457956
"509","209591_s_at","0.131101388196344","0.896870162628756",0.91543659221914
"1482","44790_s_at","0.130829814828124","0.896905487113489",0.91543659221914
"477","208121_s_at","0.125965469612766","0.900873682620257",0.918853955707654
"1238","231484_at","0.121782042318974","0.90398401049689",0.921392230781562
"1095","228010_at","0.111078849670484","0.912617732627974",0.929552907047874
"68","1559827_at","-0.105499530661697","0.916947732392211",0.933321799042072
"1058","227474_at","-0.103937076060876","0.917998420076649",0.933749937236509
"267","205044_at","-0.0989215725809904","0.92263022038649",0.937817549117132
"126","202888_s_at","-0.0896140292694844","0.929139513317708",0.943786674939577
"73","1564220_a_at","0.088205240325169","0.930505444774293",0.94452675969555
"1232","231180_at","0.08618439929107","0.93203919636726",0.945436063666173
"662","213831_at","-0.078710817681248","0.938172595748467",0.951006694185519
"678","214043_at","0.0759437515911123","0.939983906355692",0.952191489555116
"437","206857_s_at","-0.0728804237802258","0.942503339576854",0.954091495391324
"227","204653_at","0.0596437239783471","0.953067283544928",0.96346910928621
"821","219926_at","-0.0601002115738039","0.952475188907364",0.96346910928621
"991","226145_s_at","0.0487742827285411","0.961498740187279",0.971330015649317
"361","205910_s_at","-0.047493874543959","0.962623018703989",0.97180334722024
"103","201909_at","0.0380477172510555","0.969986228204754",0.978025322912243
"518","209735_at","0.0378055922141434","0.970106089528338",0.978025322912243
"146","203548_s_at","0.0354065290008222","0.97199197173755",0.979260436516009
"466","207457_s_at","-0.0343069432505278","0.973013865000553",0.979624013539959
"109","202286_s_at","-0.028668285135867","0.977389468430056",0.983361298176065
"475","208025_s_at","0.0246395291830019","0.980525507646782",0.984511383694127
"764","217546_at","-0.0248316084614603","0.980347786344476",0.984511383694127
"1199","230147_at","-0.0254691540841287","0.980030448329998",0.984511383694127
"794","219312_s_at","-0.0212435984222873","0.983179268332208",0.98650756646468
"1093","227984_at","-0.0180919899063756","0.985728793750242",0.988396530675141
"634","213172_at","-0.0169191864478768","0.986651884062631",0.988653206342677
"336","205694_at","0.0133119340550797","0.989469969060613",0.990807090640425
"296","205328_at","0.00737015164173695","0.994190512400934",0.994861809168254
"784","218963_s_at","0.000961822823280122","0.999240966983471",0.999240966983471
