"","GSM972389","GSM972390","GSM972396","GSM972401","GSM972409","GSM972412","GSM972413","GSM972422","GSM972429","GSM972433","GSM972438","GSM972440","GSM972443","GSM972444","GSM972446","GSM972453","GSM972457","GSM972459","GSM972463","GSM972467","GSM972472","GSM972473","GSM972475","GSM972476","GSM972477","GSM972479","GSM972480","GSM972487","GSM972488","GSM972489","GSM972496","GSM972502","GSM972510","GSM972512","GSM972521"
"214967_at",3.52118015689348,3.63100423661926,3.97176456390535,4.19626512585812,3.63119306226609,5.62967026092629,4.34482533921728,3.63580608072212,3.50575967609076,3.96020817320007,4.33086208884526,4.43932837573248,3.82423411309931,7.12857807596855,4.54131487650492,3.45370379218967,3.13069373539525,3.6175785559784,3.65860693687433,4.87394339218395,3.49610747621647,3.14238660428432,3.72927245063792,5.07701852000371,3.78713055917458,4.98419513252795,3.9157400025599,3.49647454810486,3.50601257900567,3.87873748698967,3.43199803603339,3.37129517239503,4.72775925134278,4.08466522250577,4.19454144253139
"214973_x_at",5.91524057311047,8.80307821206161,5.34094264348022,10.4308658290438,8.44824442191022,8.40441179897914,7.78663677032177,8.57267394366179,9.87221273208797,7.86313452647287,5.8148916635473,10.0406913648404,5.32514517668384,8.97420540199289,9.20095458605434,4.7971627273774,7.52893691201048,6.49629395597807,8.67000205697763,6.98230068434418,5.10996680209982,8.63024134731484,7.55584702371504,6.12007943160721,5.35476516129754,7.26875091601765,7.91565545966809,8.49671560710128,10.6358102463559,7.6735832208549,9.05940584327406,5.69826442078844,7.92404264241768,8.40702593886073,6.99840526636517
"214974_x_at",8.0151380261971,5.57640591427814,4.99977593664424,10.9422512483167,3.74750281781327,3.49862349291575,7.2300918474493,6.12418352449714,6.11931635944732,8.73287770178943,9.07728435157003,8.64143440043111,5.18286244104319,10.9813017498066,9.22207429409182,6.30619353360207,3.29850904807899,10.9894518807079,3.29788583174879,4.1589870933962,8.96072940876749,7.64491279740713,4.11097872631391,5.02906054838393,4.40617464996122,5.42978609598755,4.61347602011016,5.38462349598786,5.40725707795596,4.75482041722489,3.9060118726917,4.6491834145995,4.22792556354895,5.31865832397492,5.43756113929453
"215014_at",2.74431435264124,3.46850536894023,3.15537760662403,4.62283863791019,3.39902806919456,3.33257202480464,3.46119223514465,3.45393734344371,5.21618447822535,5.0087200667069,2.80332594632697,3.56962885375854,3.45118929062375,3.59628556597602,3.3563717236026,4.83484444233968,2.92896752514076,2.37794394299304,3.53292568828917,5.36527348300963,2.20971468822629,3.78601337948975,3.82105882374781,3.28870064692642,2.43086358339709,2.18537970740124,3.07803646619101,4.94194723552098,3.92588402734018,3.22371549296246,4.34589062464475,3.11863760875214,2.9716898486752,5.23236724683479,3.74129112553369
"215028_at",3.15281999766283,3.41251386333268,4.80141353538115,3.72433651783589,3.98459970793863,6.78321246527029,4.15673763175075,3.4889350242623,3.8166725997661,3.73322462359389,3.59241167009882,4.92440673739332,7.22084791417536,4.72940894860276,4.29677334330608,4.37388883209555,4.78861580034716,4.46207682937708,5.84319276572046,5.70067696388206,3.28712182981341,3.858389090899,3.63505385511784,3.81578281503396,3.85808365006331,3.50435222706404,4.58726774518061,4.4847957194576,3.12675017180237,3.55360357807757,4.51343857414238,3.34123948894448,5.96700988559225,4.78824796386498,4.37480448865686
"215033_at",3.9308705843373,3.6456114010373,3.99351457450084,5.71358243144417,2.98404608383738,4.86860118817225,4.77990847488036,3.77624528156845,3.41677188072248,4.08320630913523,6.47535705766265,4.40448129086391,3.62736941096878,6.96140245605272,4.44623762175775,3.4328658510363,6.41493325021061,3.17392065273944,5.28152802934983,3.95596186330235,3.61760810738742,3.69368617414223,3.47008840845234,5.07796790735291,4.48481511931114,5.92348811851329,3.3126749586687,3.12476777639013,3.6004094013873,4.11769968480995,3.11777051981633,3.39766842667221,3.44363741851443,5.78028269893694,4.16803991779271
"215049_x_at",7.73728753326676,6.54988787748407,5.71659181939584,9.9008822238975,9.91726747445382,7.18161852484151,8.75892404265925,9.19009212751864,6.67799428265679,9.38835687888575,9.21640166949761,8.93708203016361,6.32690208826,8.07929546976752,6.36025984018687,6.66581801602693,5.9626741843698,7.0762005696081,6.35675262703991,8.41633977151672,7.543399187949,7.58239958593676,6.24200350844415,9.11848699468302,5.71844803880471,10.9669968985568,6.97940677124784,7.07616504330101,7.10074822854902,6.51236626273363,5.7509617666044,5.65584513320638,7.34299048861743,7.16990399996356,8.904718769424
"215077_at",3.82683986030813,3.66490120495396,3.59212969357551,4.96153021944473,3.80470734107424,3.50827081055648,6.05323990542962,3.54900814233758,3.03590775503382,4.23320315549214,5.30559626908375,5.48039015085998,3.77222691679903,5.05522346544104,3.97033193877089,3.38933022786495,3.27153865080601,3.72495334667654,3.73651938050519,3.3143483234151,3.71943881572997,3.46345610150909,3.75903088839368,4.94836475456307,3.45296277349393,5.57528419826504,3.46402504212144,3.8129210087767,3.27156578636078,3.73173711882351,4.01992916267955,3.46963799804709,3.71324117411135,3.59170871211941,4.17481119727164
"215078_at",4.09784214962141,3.30786949120309,2.87441553877285,7.29014159247776,3.79528008857252,2.82407471044146,3.03076361772447,3.44825369583733,3.0767165543769,4.42511634054726,6.09323194395643,6.51938760714542,3.11832955067445,5.60464623978537,3.84276896954883,2.74737981255639,2.97619757861054,4.15849971129691,2.88617747123224,3.48158491520248,5.46037297062741,4.12716001206847,2.95803623225284,3.26957804480344,2.87291643542268,5.92012149089736,3.54876319507434,2.81636886554177,2.83196211071239,2.99723781694429,3.33505977976533,3.18104121858187,3.20495562484987,3.49255729926896,4.7259204700471
"215101_s_at",5.52352970721128,4.21854542134824,3.72516727071689,9.81312783810282,3.58134836177401,2.94534696725368,5.46577507677108,3.95976151771714,4.32414570633613,6.55007637717689,6.94687074112039,6.56411006895121,3.86113617970763,6.86650577803083,4.66079887535006,3.8619166989641,3.47373201118096,8.33750405190508,3.08957309300428,3.36001329355058,6.98981818345523,5.99090527706232,3.37771625706209,4.13990513874635,3.59676211375631,3.73467415618432,3.45801582433495,4.38182372777923,3.84212804052447,3.71388096766982,3.53176544191702,4.00727626833713,3.59965961739161,3.90199200100803,4.0183888074409
"215103_at",3.97976240470307,4.68322855940137,3.55875029648473,3.36557222211813,3.79941811838371,4.21537232755015,3.13518588823937,3.5491786926565,4.12772707887914,4.25549397027302,3.451684558253,6.11989314013176,4.0322711835639,4.5773584739491,4.2323687387052,3.27615484030646,4.68093753463144,3.61515909486753,4.93070530257701,3.48574775138136,4.52659922251393,5.0384643995997,3.53951933393724,3.8379304611146,5.57762630594845,3.11927214834196,3.34214839024233,6.50418456007746,3.87649369673943,3.75519477066408,4.10505081402603,5.18490761796854,3.6719779557071,3.84769338619628,3.7105087972063
"215118_s_at",3.29880339536843,5.93215615176287,3.9629040661596,6.39219442887869,4.12766795650988,5.62709392430693,4.15732421900627,4.74401820718111,6.43263407934993,5.41424525729213,3.67421064814907,4.49662139276764,4.34276640568703,4.22265838985765,4.79944511131238,4.04645410469631,5.50153656782872,3.91699169136202,6.02164102838134,3.45532939499064,3.49442012639205,5.06731562602695,4.1371091136199,3.61828157390985,4.48913400805914,3.60676335689821,4.36744312790395,5.78550147520393,7.27047586616583,5.43785480741589,6.09575458946766,4.71344979021531,5.27555103932282,5.20869501820559,4.18869400458187
"215125_s_at",5.47559494494016,6.51983136651567,7.76602475442494,6.02226899079996,4.79403123148899,6.87574364243853,4.40511778482121,6.48249166444421,7.00283719164327,6.3366287312254,4.61923134101848,6.8267092164876,6.36505748003004,3.16277824278455,5.26249307383289,8.49435892477186,7.34649186633133,4.85683245798274,9.1297790948451,4.05510432745689,6.92592792490769,5.82542471365167,5.67219527213512,5.28681321476347,7.94470716730383,3.77107135925157,6.91824516334279,9.96921775875261,7.12377792995891,8.38410590558328,7.99694421576406,7.03021527533786,7.10330717513182,7.49760354170789,4.19554051555177
"215175_at",3.23932768971161,3.29255036715283,4.94053428328195,2.76597630852785,4.47395126882845,3.12674098139255,3.53466110436777,3.20361166231379,3.27703093822291,4.9475512942978,3.99752548386188,4.8982461379661,2.93744211590924,3.10524714178128,3.95301855127277,3.11168043607302,4.38851531685307,4.42987055492974,3.35459140186312,6.25677595653683,3.72020453319675,3.01465978460536,4.01630339525271,3.17111915507633,4.52684235705852,4.22615837684561,3.56660332751818,3.59794910212231,3.76553415398509,3.79490327187351,3.22789211512313,3.61828903637988,5.14944491497496,4.32239595037976,3.84112222069497
"215199_at",4.09493108657985,4.01580563519748,4.15199095103244,4.8985823798772,4.23660189336602,3.8955225130019,6.98290247731544,3.78200975934916,3.9298541988153,4.71556952832078,6.2945479482811,5.88597556878539,4.30037159810381,8.13540913073317,4.68851234998089,4.21983352653066,3.83352002797644,4.12876692124244,4.20111386856905,6.35250316262984,3.69962526867173,3.86586213726498,4.27332098200327,4.77384480761077,4.02233440607358,7.3508576265038,3.53219520711763,3.2478288424779,3.77059998089334,4.14699009743882,3.65752646139153,3.93574847333177,4.20283074264587,4.67676346641265,5.27601607640444
"215268_at",4.61422111115728,3.48111257412843,3.60251267473866,4.18345156040778,3.25946884450259,3.68682599430411,5.56926100195427,3.38743094340468,3.53240360026943,3.64607542171162,5.11426995355504,5.43979288857284,5.27849416380822,5.49658742216635,4.11417111679999,3.72358783707973,3.2208814617015,3.71759447578877,3.74992434466513,5.0068577699467,3.31620377202266,3.67971963909373,3.86270711011955,4.25682058942313,3.95925351200158,6.36974737133465,3.43838138408955,3.28281124126157,3.79614084357033,4.08061619001824,3.3036364261579,3.1468285519624,4.54952144672496,4.4628907690048,4.66104598868947
"215294_s_at",4.97469429397469,4.3234941551928,5.22801412297753,6.33664192549564,5.28662703434121,6.77479203480633,6.02975484978015,4.75967553042585,4.19666087073464,6.66057379179495,7.79709777656925,5.33749102023443,4.01520780115205,5.64308176570034,4.16089559428758,4.00078313127879,6.04520206281678,4.99144850440014,4.09440818720525,6.73242642372682,5.3748903422956,5.46720664006979,4.3252130968232,6.13129402376636,3.63373714251287,7.95742701448846,4.45908847823885,4.84891771601529,6.35137412079966,5.01101817074289,3.7201260632596,3.72478514743369,4.59614656475171,5.91557729886739,5.16808850447153
"215306_at",3.20809983449741,3.83821471045361,3.61973018280645,5.32333096200137,3.74371202030757,3.1844255267303,5.57427959208628,4.22068562071907,2.90497465706339,6.39478446988181,5.81299992809245,4.82961252146019,3.51281455903231,4.5525358439889,3.61874627085398,2.90219932754027,3.63054699704222,3.99856440286478,3.68882407586518,7.58170644751211,3.69482092248663,3.6761482430225,3.17153578573181,5.90152418068025,3.36134267968719,5.2143099304125,3.49663775448982,3.51433582944554,3.20933073840994,3.46335934597854,3.17082001541089,4.380476092658,3.99902738397523,3.92450126975869,4.43676688981388
"215363_x_at",4.01391334314635,4.58215905744564,3.76604385384459,5.24953389269723,5.10269255643757,4.03625851921508,4.13249702140618,4.10608638239698,3.66142058896276,3.83128336531711,8.00421493140397,4.36331473401747,4.34739007445268,5.27621104392388,7.69494991480435,3.44774337446746,3.16182230135171,4.23475773411621,3.82787953252157,4.40252757836011,4.79383464773069,4.15116341050158,3.56698207553615,4.76539008470148,4.36012357803735,6.97009516098445,3.53307914017148,3.9103182685736,4.00176474912789,4.08122887885045,3.77727605763797,3.91389812484384,3.83397693901942,4.45783119987389,4.08895706840458
"215440_s_at",5.53803404756179,4.17009200104282,5.83074629829008,7.45631247874232,6.90496303726008,5.54490424472017,7.74445494637242,5.86723201475804,5.51146670148746,7.47197786928257,7.17215100415296,5.71604112406872,4.3073210665341,6.29877791997338,4.79416196366734,4.46659846206043,4.23226965402175,4.10790106007893,5.2582362880717,8.65370282725846,4.8990888835616,5.96320734467739,4.62362760795879,7.9352594633694,5.13921250429069,7.8902579423993,5.77178348592329,5.46016152637786,5.3776389356288,5.75332241592974,5.97568580358538,4.89951518807751,5.18459660798689,5.28821906302983,6.34728154847554
"215446_s_at",5.94645799755633,5.34606722526531,4.63752245348201,8.9792065696833,8.01166930816008,6.4304586793639,8.77476517252189,6.91103154009621,4.16818879717834,7.81655664387959,9.07835572063403,8.61871809717123,5.83647504076325,9.45417564000775,7.3624124985401,5.17796063247153,4.14345922654432,6.68773115514782,3.91695693852966,7.36191545273578,7.52226806497393,7.02684354427908,4.90484983045111,8.62137253389493,4.11430081479703,10.6584097812709,4.85216677214016,4.79558417945596,5.39423560727248,6.0953370707268,4.09853437849672,5.31755891540731,5.01560719261083,5.92443739708587,7.35609724932639
"215483_at",6.94180045336897,4.52135127496043,6.45541248581583,4.68333543548447,3.87102286084474,6.74924690814272,6.53942001832844,4.28619637531768,5.34668233982176,5.52037967142294,6.12875101628214,6.81208638500989,7.42562388492822,6.44208509637301,5.52328066206227,6.06565331382421,6.49093888600176,4.32103818816283,6.21539107111445,6.70319193052248,4.20134443753941,5.69658235147639,7.05539387266462,4.91707256208231,6.3819729860822,7.02273446237536,3.789360533605,4.13525451773141,5.29130774985116,4.18997561831559,3.53914363030086,5.10066343932668,6.21660497117547,5.68257691303071,5.90182501933361
"215506_s_at",3.22708177775616,3.82089097965146,3.23127421268318,6.18929728562097,3.74469896722464,4.318561228434,3.49998728124528,4.30488806455065,3.09466339098689,5.50219036036987,3.85768065649246,3.67236899060366,3.43279632018848,4.05875144149817,3.39179714091117,5.62852944369995,3.04080159531274,3.6391599460636,3.520569593956,4.00184294885454,3.44024876431905,4.72607553786502,3.49051187086257,3.67689060417272,3.387944357643,3.72500256629966,3.19953674745262,3.20856560741066,2.78574277825252,3.60578853193561,3.5126893997918,3.24041640523663,3.59500777931195,4.00204612849473,3.57489291179549
"215591_at",3.99109545491371,2.74552443231021,5.78470009661025,3.5031361541321,3.56771278955027,4.90600430930101,6.6386433989335,3.89011047580008,3.61034051081028,3.91384092886018,3.50381092728554,3.8172122232916,4.49868732350175,1.92268107628068,5.40852018693461,4.16275087364044,4.61039914490956,5.73371029035889,4.82489860417066,4.01827846137538,3.34348264427339,4.34295666314408,4.45661805630221,4.98928105982742,6.59970136285147,2.80498253533965,5.09211598062605,5.44982182719762,3.82191377312471,4.4266408197126,4.66930187849369,4.59157861170608,6.81652260245052,4.23758388790179,5.54888805485676
"215617_at",3.33421469315329,3.83578230011788,3.32708670788653,4.44394253963276,5.31437966216526,3.08075867770926,5.67557271598844,3.95218601751629,3.38060407530492,4.91650570451456,4.35471058673344,3.947451359271,3.37179684317563,5.75725376499822,3.79007953289614,3.28986102531152,3.44689843381683,2.78218660922686,3.18964594691895,5.91953512394421,3.5336333452145,3.79116259410334,3.27244842620203,4.99599020509394,3.32938346426066,5.94786765734463,2.93032407150665,3.24542655953909,3.45315122135583,3.53925349221157,2.80053200387299,3.55023137691708,4.07266607325728,3.84258405871639,4.15104260044781
"215646_s_at",8.80788305597599,7.66751981884956,6.11161626709594,10.0241518704809,10.3010999532186,8.38630185817116,10.4560889752842,9.52383442465096,6.0100322576718,9.48749187974196,10.1922545389011,8.89370447120941,7.41458556410792,9.99480764050802,8.58692174602349,7.050825528918,6.00635662565706,6.77958801316873,6.27759506079693,9.861971393689,8.69373147391428,7.71555327307528,6.69257809563475,10.5156055192713,5.00173078997827,12.0848405084651,6.27229885175815,6.80108965544826,6.98010065729768,7.90910621924067,4.81213710430415,6.00011301799326,5.4869765404826,7.75413789539815,8.73132632434779
"215657_at",2.93830452954074,3.26002384407614,3.43699231620238,2.79310211923276,3.00459565105656,3.92448252216747,3.15275806093805,3.63332648427732,4.2444550076132,3.31990521242138,3.2825596445347,2.87574592543915,3.86850778804051,2.6197686577133,5.79558847187631,3.12298430679671,3.36148422535775,3.20637421176913,3.27528789808217,3.31388143499679,3.25939981743269,3.59727756291557,3.0953585018095,3.88705427151403,6.06283778244013,2.87380151073657,3.22193728111016,6.20226312567433,3.11472490833355,4.38075750197467,5.09337560040787,3.97081586440857,3.4733458666122,3.58927195826595,3.27156726844011
"215702_s_at",5.74087823877273,4.03284773950844,6.79211984655632,5.75494128356365,6.29649348067429,5.94207767597951,5.39933727391906,4.67975050745037,6.2043463330773,7.07050004944088,3.3076969599159,6.18489785267084,6.71339811508692,3.7987395463392,3.33149794998716,6.22662085066776,6.77680505983712,5.39321799561922,6.83113658738288,4.77406958291727,2.25758947760112,7.4630084071188,5.74810969628664,6.50559637396918,6.17651682225291,2.3911763539012,7.31151420531832,6.87325140214455,6.88272750060337,5.91769267615526,7.33063604122251,3.85852737995297,6.80048545416465,7.11203414873563,4.70736447074974
"215806_x_at",5.3368828383158,3.89543859910024,3.76811529187387,6.83227085190115,5.54535830480007,4.83247475774123,4.35961494185187,4.23441048916904,5.16885648199171,4.36979025534307,5.39150512887654,5.87836887251359,4.75730037592714,5.93535260256304,3.63855988020482,3.16144670347575,5.73555524683224,3.89388058660679,4.40736318301958,3.83196724633259,2.98714602285069,5.18283775771936,4.28508669811763,4.34778860445903,5.37009340387135,3.95624994757378,4.08009035443546,4.69799337219811,3.81498778355374,5.1484858951252,5.02730724719944,3.42389844251831,4.91594622336863,4.13315398661622,5.11663493936166
"215894_at",3.52948467629546,3.66107723835999,3.24388646972756,4.13746546672761,4.04371476686994,3.70792779866257,3.44504295286199,3.7684541762117,3.45982901163318,3.7058747753296,3.49347914586169,3.71044834972496,3.40092183226905,4.6239050955101,3.17426608573922,3.73223848918404,4.7674103089265,2.80090955996641,5.54627289239579,3.1135287696977,3.12677848236237,2.83223569209378,4.69573307499234,3.22637703927124,3.53814173910801,2.98750138270527,2.92978697523441,5.70568678940305,4.74487069827033,5.03546773962167,4.92738931755824,3.42817464443456,5.40607748912475,3.12631057310857,5.77871746289989
"216005_at",3.40653927074427,3.847408130264,3.65364151883952,7.52795542746601,3.06019708456815,4.55531611957584,4.72179262780725,3.37680028009855,3.19037871624705,7.20095620179172,8.22712745822805,3.96213766820679,4.67627394900285,8.94873248440093,4.70530194284399,3.57049609757994,3.85413103335718,3.51468213909554,3.56494963669511,8.04504827005236,4.45129846297299,3.5026717650265,3.70728578467741,6.69457958605965,3.51862374587733,4.03133141424256,3.94334028862604,3.14587285164677,3.26568683824468,4.12834677082919,2.87532704635721,3.87191127741888,3.64832889117114,5.23617372757912,4.80764382005855
"216039_at",2.75099165694965,3.8733093318836,2.95769303593058,2.86975059215087,2.77107404627403,3.41469128672607,3.21356124603935,3.02067407710091,2.72984455528348,2.70959235109377,4.38186117510926,6.74267523543368,4.85447546597499,2.38299506009106,4.64704837516804,5.0131277127499,5.14900175688849,2.59460008698698,5.00664500356342,4.31039418361206,2.35854097254085,4.35180795890904,2.37394580469752,2.60880887571513,2.49837443676686,2.39109584189675,4.51856968080139,2.71993739909125,3.0995440167914,4.69849304295172,2.83632903841893,3.14946921592986,2.81277985968308,4.0472001683531,3.02542475106522
"216243_s_at",4.32955830822042,6.34823788866784,4.54398098106301,8.62474660744783,5.5551393706001,4.01246591021805,4.8043716774325,5.39568849248731,5.58633030448753,5.13472999260681,5.60415764506958,6.5733838148524,4.52260798898872,6.62813728722365,4.80356188334082,4.70842202987402,4.10617349359159,4.17215710728423,4.21777467688809,4.22094388886608,6.41080888797459,6.05009384614357,4.18883297683855,6.17046435172678,5.13577810793346,6.36958372687934,5.28490168007551,6.36998282812042,4.92206484410654,4.35822818273764,5.32142116494452,5.96024516298167,4.47437968732293,5.24884276221479,4.37061903419166
"216248_s_at",7.501105174245,7.67005901323748,6.01434347174521,7.03656690241117,4.77871857407385,9.15408489104961,6.75628093275545,5.21209480975589,7.45166542471653,8.40285130267305,9.51167473113927,8.34449251636442,7.33029252393289,9.63049053732999,8.3899690418334,5.86673386592246,8.52064849317943,6.50949685582916,8.63161305314633,7.67820215028027,7.54139147417257,5.64654704245899,4.98946482718655,6.70985291423094,6.82832725995427,10.3433958514121,6.9007208537643,5.9389826681155,7.30126667716213,6.41603820288322,6.88089572275748,5.86000355000938,5.91114367554918,9.29363745797645,6.88691186667859
"216255_s_at",3.2838419578577,3.18003898334626,3.30198603476894,3.18161800930046,3.5550996184216,2.88905158385194,3.87361665619548,4.31745516647351,3.58802805594647,3.39617360417402,3.06348430316553,3.11897226459547,2.88547434591776,2.85350679619517,2.9126093650357,2.78572654702556,4.63485659590844,4.25961162987225,4.62772202854766,2.62501353360089,2.80485857895776,4.50874095337226,2.75677528439201,4.33396198616308,3.73486855972412,2.76936335483912,3.97865570209221,2.90201419423096,5.1368246663915,3.50018211235786,4.49531176490856,3.58609281043139,3.57961611403265,4.31043845918633,3.45720543357578
"216321_s_at",6.59630761092532,5.80029629439403,5.61293383020972,8.02127444142837,8.07284283410854,7.26864923250477,8.47927780982705,6.5230395759972,5.2613117459692,8.29705886861153,8.19723354489252,8.17059533691866,5.079867436911,8.70610410248101,8.53025318532255,4.99836501005056,6.52450041798529,6.09342157037224,6.17002474736159,9.14163995741702,5.5807150167763,6.79213761978401,6.00188198782308,8.1252616749243,5.19484949327935,9.1559186759326,5.40402499435392,5.7921622740064,6.43463012093999,6.21823810699454,5.79468414615067,5.24488768201072,6.33813102606655,6.66553827596082,7.61252488701862
"216491_x_at",4.73275106023458,9.35732801726593,5.0005426791138,10.4412500090456,8.21224579450706,8.47049035501183,7.79986418310894,9.21174650745768,9.92493114767798,7.83022406409867,5.47190596733228,10.0283239798839,6.07910231544265,8.35494901127593,7.27235663877479,4.27213313566115,8.16880310591004,6.95443123309804,7.93718232172039,8.91988328375927,3.6578827854803,8.27075670245378,7.40298421923362,5.21591349565137,5.28615884783819,8.44924877183542,6.51878184396191,8.02556264069072,9.43153040638782,7.72340804075959,8.59399611928022,6.36391116929982,7.51420224387022,8.50463777410467,7.0032014185716
"216510_x_at",5.1857551129115,8.77214933788084,4.82827292002152,9.73612548940076,8.17115428762177,8.61063797385781,8.05202307551565,8.58324915701523,9.34338855676393,7.355167388147,6.09479663435074,9.11318157447875,5.00146333603132,9.15272322047072,7.49666579088853,4.51426970782881,8.03216766104187,5.88211814466509,7.85212901224455,7.74040139278473,4.64286550661829,8.69376096992321,6.78354147201864,5.03079860419751,5.51272298890797,7.42168431727199,6.79399212132799,7.69354125134801,10.1277248926344,7.25561777348322,8.22776049601028,5.68169743908905,8.21831978629079,7.75614101911056,6.88902024767584
"216541_x_at",4.04524867206719,5.46629937355292,3.90149931590569,4.83896192331469,6.49405602847714,4.36259453901294,4.07419726664974,6.45304812197783,5.08143433312746,4.68350212780532,3.28391867473496,6.05247862996596,3.32755216195128,4.26022466596025,4.88757500285758,3.17979989452254,4.45043029174203,4.17731792385836,4.51990704221017,4.92622936193084,3.6919884734903,5.45990518624506,4.55257719938744,3.98386731172304,3.92452555396748,3.89913439700992,4.05347876636987,4.96345881540532,6.71336829050643,3.95188650269111,5.32101864708472,4.21552414822643,4.07179361456172,4.73888968750299,3.99114130265574
"216576_x_at",6.81192474814494,10.4580114269679,5.95542495657337,10.4781498890106,9.73545626518789,9.88022936327365,8.7832261240584,10.8388184746354,11.0384287659635,9.07036189697401,6.11323374225796,10.1126447153794,5.57097725948336,9.95394747636047,9.29578919291233,6.5631082010639,8.61635337546191,8.04503224600527,9.44580653993586,9.13191226172906,4.34250003180622,9.52316087467873,7.60815808956272,6.27648234383364,6.52325357532216,9.15653596804449,7.01212609404471,8.35564827021883,11.2306607473654,8.59647538480419,9.47549428823975,6.79546145980415,8.49836536842433,9.46012203560886,7.7850950559905
"216598_s_at",8.62869532476181,7.59401066120585,5.82955129097355,10.2928242853389,9.73981275200478,7.87296006945007,8.59752963645928,9.32329262038973,8.37025815011855,10.4155426011789,9.56568935727157,8.75715517445914,5.93107603384264,7.94885881789606,7.18805945035139,7.18355073536305,6.94803976782355,7.12793384618845,7.20379506241322,9.89302380159114,7.0133639146671,8.08021832057812,6.25351107375437,10.4070851242322,6.31501850063777,11.4899853211817,5.92115771066416,6.95829561454191,6.29312657986364,6.82186857809465,7.64939361187355,6.4574161882321,7.046425679994,7.21879058025023,8.84061465978255
"216627_s_at",4.03277439854282,5.31600120504977,4.44338984443691,6.08229498482088,3.81623312869272,3.75817589556578,4.27632415722946,5.10722181768431,3.38972269238287,3.66484674100129,3.77846267605775,4.28994934039249,4.19671926659285,4.53242049592234,4.31830876436197,2.74400625236842,4.29092138700229,2.88306099200959,5.1500124776423,2.70077426523145,4.27069348255364,5.29828529713925,4.37917158167773,3.32447487403835,3.64402350282363,4.35077536663947,4.8412459395191,4.74422663908086,5.6468418768255,4.51656777594399,4.15578640085736,4.38756744770632,3.70822199411269,3.75440347908216,3.24471040791912
"216733_s_at",5.29646797842699,4.70309861314995,7.2329740352371,6.06322638215077,7.42600869704248,6.87762126566154,6.28980679057369,6.50066917946757,5.43119228190607,7.15921411919775,7.81032082755769,7.13578324872332,8.02050920339916,3.87404607434653,4.10418300174889,6.55284102384622,8.34960272531638,3.8556517796223,7.67284476876836,5.64456584269194,7.42442744523437,7.16447140166741,5.26667181618202,5.2297476374011,3.9537550729828,6.76396194018376,5.95591720015199,5.65767211845038,6.37808245783111,6.53187198270358,6.3734692475862,4.63760504588235,6.66319022083668,7.4128508942527,5.62034936704763
"216829_at",3.65176845631531,6.17173057653924,3.16057456915351,5.86792650292604,4.91676712328946,5.10003843689426,3.49285092080177,6.49900795201427,6.70268463140821,3.92489744992344,3.06756598228248,6.43606332545966,3.70314579185533,4.82040410534691,4.75199317568241,2.98616669576338,3.60991474675896,4.08102141406526,5.11331182806826,3.67887105197504,2.98491937643726,4.94930220188571,3.71201517535381,3.61391463217369,3.42894767563796,4.1496515306218,3.80604266323721,3.72789752582765,6.04525275291401,4.72585388949267,5.06467013756349,3.50190329853036,3.84096675749277,5.14853630799755,3.67995280310751
"216950_s_at",6.30986590566194,5.38642917876301,4.55642835183528,7.37364248736939,8.4455481246452,5.16646740804415,6.79120347094772,7.86825602264666,5.05109082900776,7.03469776104602,7.72821112734647,6.98986836190022,5.21157047135667,6.35195345940059,5.03923631856363,5.74910794437255,4.82521568432649,5.12289136710655,4.12270352698088,6.38176576845538,5.85295498185845,6.02521163442897,5.15215418859024,7.583080126938,4.63968412189744,9.39484882057332,5.58897894085024,5.10954595564512,5.18190053156116,5.59865109518151,5.13100986821803,4.47033064877466,5.35984248305734,5.89176714068128,6.83244663688153
"217109_at",8.20780864711209,6.66835749617211,8.48662428137155,9.02307403392602,4.17310998604645,9.08178960864708,4.88031575956698,5.0579037578028,10.2672488127454,5.33706531170586,9.56871451982832,4.16967369981795,8.13339991485468,10.0299769253638,7.98090566009914,8.74689264946753,8.74582258569921,7.22633896099552,8.95221057267872,1.12689942160659,7.48111847053649,8.0478892948573,10.0051705595029,5.76641540732919,6.84599732658507,7.73434459351312,7.50296716493894,10.101528028551,8.54429098719777,7.61917330897525,9.93748399852742,7.58852446831292,7.74003492397557,8.15460284848311,6.83144518158142
"217110_s_at",7.16876871235009,5.62950448319776,6.98751276950631,8.27212975836232,4.07939528025358,7.09176934819969,3.86525170589025,4.20644459478735,8.95714437299016,4.22417699515953,8.35197893443718,4.37591055182919,5.80366335737377,9.49243673262773,6.66027879350882,7.6379964591223,7.47252268541436,5.73694545080486,7.74910682890279,2.19795140330975,6.42359958561768,6.8872383142673,8.97361676043572,4.61273506669799,5.09396081648629,6.53252820056395,6.34468420879723,8.92091889062939,7.25108719636613,6.27188168241957,8.9672853093752,6.35878233872354,6.69829116759443,6.88221053288302,5.74677953158247
"217143_s_at",4.92702388659115,4.84551660607234,4.4136971436616,4.92178196915151,5.75677415760213,7.78969836569993,4.28232605756009,4.81445944589774,4.2957363337944,3.94109660514013,5.29790090037755,5.58086779270115,6.20381025886552,6.83962717945142,4.27367442018476,4.08942074375477,5.06412768183789,5.4586511626207,4.34632175487615,4.30034000528595,3.93649398689268,3.68327218293841,4.08901090766942,4.0816973010154,5.28165349599763,4.04199316965013,4.18553162021045,7.42967033237506,4.98980447754461,5.77704934777895,4.79392290881441,3.83323367568212,5.28831076214461,4.44740880056054,4.66909662780928
